kode_bps,kode_dagri,nama_bps,nama_dagri
7373031,73.73.09,BARA,BARA
7373040,73.73.04,TELLUWANUA,TELLUWANUA
7373041,73.73.06,WARA BARAT,WARA BARAT
7401052,74.04.27,SIONTAPINA,SIOTAPINA
7401060,74.04.11,PASAR WAJO,PASARWAJO
7401050,74.04.23,LASALIMU,LASALIMU
7401051,74.04.24,LASALIMU SELATAN,LASALIMU SELATAN
7401061,74.04.28,WOLOWA,WOLOWA
7401062,74.04.29,WABULA,WABULA
7401110,74.04.22,KAPONTORI,KAPONTORI
7402032,74.03.30,KONTUKOWUNA,KONTU KOWUNA
7402073,74.03.15,BATALAIWORU,BATALAIWARU
7402010,74.03.27,TONGKUNO,TONGKUNO
7402011,74.03.32,TONGKUNO SELATAN,TONGKUNO SELATAN
7402020,74.03.25,PARIGI,PARIGI
7402021,74.03.26,BONE,BONE
7402022,74.03.31,MAROBO,MAROBO
7402030,74.03.24,KABAWO,KABAWO
7402031,74.03.23,KABANGKA,KABANGKA
7402061,74.03.20,KONTUNAGA,KONTUNAGA
7402062,74.03.19,WATOPUTE,WATOPUTE
7402070,74.03.16,KATOBU,KATOBU
7402071,74.03.18,LOHIA,LOHIA
7402072,74.03.17,DURUKA,DURUKA
7402080,74.03.06,NAPABALANO,NAPABALANO
7402081,74.03.14,LASALEPA,LASALEPA
7402083,74.03.37,TOWEA,TOWEA
7402090,74.03.13,WAKORUMBA SELATAN,WAKORUMBA SELATAN
7402091,74.03.28,PASIR PUTIH,PASIR PUTIH
7402092,74.03.33,PASI KOLAGA,PASI KOLAGA
7402111,74.03.07,MALIGANO,MALIGANO
7402112,74.03.34,BATUKARA,BATUKARA
7403090,74.02.11,SOROPIA,SOROPIA
7403091,74.02.36,LALONGGASUMEETO,LALONGGASUMEETO
7403100,74.02.05,SAMPARA,SAMPARA
7403101,74.02.21,BONDOALA,BONDOALA
7403102,74.02.20,BESULUTU,BESULUTU
7403103,74.02.33,KAPOIALA,KAPOIALA
7403104,74.02.40,ANGGALOMOARE,ANGGALOMOARE
7403105,74.02.39,MOROSI,MOROSI
7403130,74.02.01,LAMBUYA,LAMBUYA
7403131,74.02.18,UEPAI,UEPAI
7403132,74.02.17,PURIALA,PURIALA
7403133,74.02.37,ONEMBUTE,ONEMBUTE
7403140,74.02.04,PONDIDAHA,PONDIDAHA
7403141,74.02.19,WONGGEDUKU,WONGGEDUKU
7403142,74.02.28,AMONGGEDO,AMONGGEDO
7403143,74.02.41,WONGGEDUKU BARAT,WONGGEDUKU BARAT
7403150,74.02.03,WAWOTOBI,WAWOTOBI
7403151,74.02.25,MELUHU,MELUHU
7403152,74.02.32,KONAWE,KONAWE
7403170,74.02.02,UNAAHA,UNAAHA
7403171,74.02.24,ANGGABERI,ANGGABERI
7403180,74.02.10,ABUKI,ABUKI
7403181,74.02.16,LATOMA,LATOMA
7403182,74.02.15,TONGAUNA,TONGAUNA
7403183,74.02.31,ASINUA,ASINUA
7403184,74.02.38,PADANGGUNI,PADANGGUNI
7403193,74.02.23,ROUTA,ROUTA
7403153,74.02.03,ANGGOTOA,WAWOTOBI
7403185,74.02.15,TONGAUNA UTARA,TONGAUNA
7404010,74.01.08,WATUBANGGA,WATUBANGGA
7404011,74.01.18,TANGGETADA,TANGGETADA
7404012,74.01.24,TOARI,TOARI
7404013,74.01.25,POLINGGONA,POLINGGONA
7404020,74.01.07,POMALAA,POMALAA
7404030,74.01.01,WUNDULAKO,WUNDULAKO
7404031,74.01.12,BAULA,BAULA
7404060,74.01.04,KOLAKA,KOLAKA
7404061,74.01.14,LATAMBAGA,LATAMBAGA
7404070,74.01.10,WOLO,WOLO
7404071,74.01.20,SAMATURU,SAMATURU
7404072,74.01.27,IWOIMENDAA,IWOIMENDAA
7405010,74.05.01,TINANGGEA,TINANGGEA
7405011,74.05.12,LALEMBUU,LALEMBUU
7405020,74.05.03,ANDOOLO,ANDOOLO
7405021,74.05.17,BUKE,BUKE
7405022,74.05.25,ANDOOLO BARAT,ANDOOLO BARAT
7405030,74.05.04,PALANGGA,PALANGGA
7405031,74.05.14,PALANGGA SELATAN,PALANGGA SELATAN
7405032,74.05.20,BAITO,BAITO
7405040,74.05.06,LAINEA,LAINEA
7405041,74.05.19,LAEYA,LAEYA
7405050,74.05.09,KOLONO,KOLONO
7405051,74.05.23,KOLONO TIMUR,KOLONO TIMUR
7405060,74.05.11,LAONTI,LAONTI
7405070,74.05.10,MORAMO,MORAMO
7405071,74.05.16,MORAMO UTARA,MORAMO UTARA
7405080,74.05.07,KONDA,KONDA
7405081,74.05.18,WOLASI,WOLASI
7405090,74.05.08,RANOMEETO,RANOMEETO
7405091,74.05.22,RANOMEETO BARAT,RANOMEETO BARAT
7405100,74.05.05,LANDONO,LANDONO
7405101,74.05.15,MOWILA,MOWILA
7405102,74.05.24,SABULAKOA,SABULAKOA
7405110,74.05.02,ANGATA,ANGATA
7405111,74.05.13,BENUA,BENUA
7405112,74.05.21,BASALA,BASALA
7406010,74.06.05,KABAENA,KABAENA
7406011,74.06.15,KABAENA UTARA,KABAENA UTARA
7406012,74.06.13,KABAENA SELATAN,KABAENA SELATAN
7406013,74.06.14,KABAENA BARAT,KABAENA BARAT
7406020,74.06.06,KABAENA TIMUR,KABAENA TIMUR
7406021,74.06.16,KABAENA TENGAH,KABAENA TENGAH
7406030,74.06.04,RUMBIA,RUMBIA
7406031,74.06.08,MATA OLEO,MATA OLEO
7406032,74.06.17,KEP. MASALOKA RAYA,KEP. MASALOKA RAYA
7406033,74.06.18,RUMBIA TENGAH,RUMBIA TENGAH
7406040,74.06.03,RAROWATU,RAROWATU
7406041,74.06.09,RAROWATU UTARA,RAROWATU UTARA
7406042,74.06.22,MATA USU,MATA USU
7406043,74.06.21,LANTARI JAYA,LANTARI JAYA
7406050,74.06.02,POLEANG TIMUR,POLEANG TIMUR
7406051,74.06.10,POLEANG UTARA,POLEANG UTARA
7406052,74.06.11,POLEANG SELATAN,POLEANG SELATAN
7406053,74.06.12,POLEANG TENGGARA,POLEANG TENGGARA
7406060,74.06.01,POLEANG,POLEANG
7406061,74.06.07,POLEANG BARAT,POLEANG BARAT
7406062,74.06.20,TONTONUNU,TONTONUNU
7406063,74.06.19,POLEANG TENGAH,POLEANG TENGAH
7407050,74.07.05,WANGI-WANGI SELATAN,WANGI WANGI SELATAN
7407010,74.07.04,BINONGKO,BINONGKO
7407011,74.07.08,TOGO BINONGKO,TOGO BINONGKO
7407020,74.07.03,TOMIA,TOMIA
7407021,74.07.07,TOMIA TIMUR,TOMIA TIMUR
7407030,74.07.02,KALEDUPA,KALEDUPA
7407031,74.07.06,KALEDUPA SELATAN,KALEDUPA SELATAN
7407040,74.07.01,WANGI-WANGI,WANGI-WANGI
7408010,74.08.04,RANTEANGIN,RANTE ANGIN
7408011,74.08.08,LAMBAI,LAMBAI
7408012,74.08.07,WAWO,WAWO
7408020,74.08.01,LASUSUA,LASUSUA
7408021,74.08.13,KATOI,KATOI
7408030,74.08.05,KODEOHA,KODEOHA
7408031,74.08.14,TIWU,TIWU
7408040,74.08.06,NGAPA,NGAPA
7408041,74.08.09,WATUNOHU,WATUNOHU
7408050,74.08.02,PAKUE,PAKUE
7408051,74.08.11,PAKUE UTARA,PAKUE UTARA
7408052,74.08.10,PAKUE TENGAH,PAKUE TENGAH
7408060,74.08.03,BATU PUTIH,BATU PUTIH
7408061,74.08.12,POREHU,POREHU
7408062,74.08.15,TOLALA,TOLALA
7409100,74.10.03,BONEGUNU,BONEGUNU
7409101,74.10.02,KAMBOWA,KAMBOWA
7409120,74.10.01,KULISUSU,KULISUSU
7409121,74.10.04,KULISUSU BARAT,KULISUSU BARAT
7409122,74.10.05,KULISUSU UTARA,KULISUSU UTARA
7409110,74.10.06,WAKORUMBA,WAKORUMBA UTARA
7410010,74.09.07,SAWA,SAWA
7410011,74.09.10,MOTUI,MOTUI
7410020,74.09.06,LEMBO,LEMBO
7410030,74.09.05,LASOLO,LASOLO
7410031,74.09.11,WAWOLESEA,WAWOLESEA
7410032,74.09.12,LASOLO KEPULAUAN,LASOLO KEPULAUAN
7410040,74.09.04,MOLAWE,MOLAWE
7410050,74.09.01,ASERA,ASERA
7410051,74.09.09,ANDOWIA,ANDOWIA
7410052,74.09.08,OHEO,OHEO
7410060,74.09.03,LANGGIKIMA,LANGGIKIMA
7410070,74.09.02,WIWIRANO,WIWIRANO
7410071,74.09.13,LANDAWE,LANDAWE
7411030,74.11.04,POLI-POLIA,POLI POLIA
7411010,74.11.10,AERE,AERE
7411020,74.11.05,LAMBANDIA,LAMBANDIA
7411040,74.11.12,DANGIA,DANGIA
7411050,74.11.03,LADONGI,LADONGI
7411060,74.11.02,LOEA,LOEA
7411070,74.11.01,TIRAWUTA,TIRAWUTA
7411080,74.11.06,LALOLAE,LALOLAE
7411090,74.11.07,MOWEWE,MOWEWE
7411100,74.11.09,TINONDO,TINONDO
7411110,74.11.08,ULUIWOI,ULUIWOI
7411120,74.11.11,UEESI,UEESI
7412010,74.12.05,WAWONII TENGGARA,WAWONII TENGGARA
7412020,74.12.04,WAWONII TIMUR,WAWONII TIMUR
7412030,74.12.03,WAWONII TIMUR LAUT,WAWONII TIMUR LAUT
7412040,74.12.02,WAWONII UTARA,WAWONII UTARA
7412050,74.12.06,WAWONII SELATAN,WAWONII SELATAN
7412060,74.12.07,WAWONII TENGAH,WAWONII TENGAH
7412070,74.12.01,WAWONII BARAT,WAWONII BARAT
7413090,74.13.04,WA DAGA,WADAGA
7413010,74.13.09,TIWORO KEPULAUAN,TIWORO KEPULAUAN
7413020,74.13.06,MAGINTI,MAGINTI
7413030,74.13.07,TIWORO TENGAH,TIWORO TENGAH
7413040,74.13.05,TIWORO SELATAN,TIWORO SELATAN
7413050,74.13.08,TIWORO UTARA,TIWORO UTARA
7413060,74.13.03,LAWA,LAWA
7413070,74.13.01,SAWERIGADI,SAWERIGADI
7413080,74.13.02,BARANGKA,BARANGKA
7413100,74.13.10,KUSAMBI,KUSAMBI
7413110,74.13.11,NAPANO KUSAMBI,NAPANO KUSAMBI
7414010,74.14.05,TALAGA RAYA,TALAGA RAYA
7414020,74.14.04,MAWASANGKA,MAWASANGKA
7414030,74.14.03,MAWASANGKA TENGAH,MAWASANGKA TENGAH
7414040,74.14.02,MAWASANGKA TIMUR,MAWASANGKA TIMUR
7414050,74.14.01,LAKUDO,LAKUDO
7414060,74.14.06,GU,GU
7414070,74.14.07,SANGIA WAMBULU,SANGIA WAMBULU
7415010,74.15.04,BATU ATAS,BATU ATAS
7415020,74.15.03,LAPANDEWA,LAPANDEWA
7415030,74.15.02,SAMPOLAWA,SAMPOLAWA
7415040,74.15.01,BATAUGA,BATAUGA
7415050,74.15.05,SIOMPU BARAT,SIOMPU BARAT
7415060,74.15.06,SIOMPU,SIOMPU
7415070,74.15.07,KADATUA,KADATUA
7471023,74.71.10,NAMBO,KAMBU
7471010,74.71.01,MANDONGA,MANDONGA
7471011,74.71.03,BARUGA,BARUGA
7471012,74.71.09,PUUWATU,PUUWATU
7471013,74.71.08,KADIA,KADIA
7471014,74.71.07,WUA-WUA,WUA-WUA
7471020,74.71.04,POASIA,POASIA
7471021,74.71.06,ABELI,ABELI
7471022,74.71.10,KAMBU,KAMBU
7471030,74.71.02,KENDARI,KENDARI
7471031,74.71.05,KENDARI BARAT,KENDARI BARAT
7472010,74.72.01,BETOAMBARI,BETOAMBARI
7472011,74.72.06,MURHUM,MURHUM
7472012,74.72.08,BATUPOARO,BATUPOARO
7472020,74.72.02,WOLIO,WOLIO
7472021,74.72.05,KOKALUKUNA,KOKALUKUNA
7472030,74.72.03,SORAWOLIO,SORAWOLIO
7472040,74.72.04,BUNGI,BUNGI
7472041,74.72.07,LEA-LEA,LEA-LEA
7501042,75.02.06,BOTUMOITO,BOTUMOITA
7501031,75.02.05,MANANGGU,MANANGGU
7501040,75.02.04,TILAMUTA,TILAMUTA
7501041,75.02.03,DULUPI,DULUPI
7501050,75.02.01,PAGUYAMAN,PAGUYAMAN
7501051,75.02.02,WONOSARI,WONOSARI
7501052,75.02.07,PAGUYAMAN PANTAI,PAGUYAMAN PANTAI
7502083,75.01.22,TELAGA JAYA,TALAGA JAYA
7502010,75.01.05,BATUDAA PANTAI,BATUDAA PANTAI
7502011,75.01.20,BILUHU,BILUHU
7502020,75.01.03,BATUDAA,BATUDAA
7502021,75.01.11,BONGOMEME,BONGOMEME
7502022,75.01.19,TABONGO,TABONGO
7502023,75.01.24,DUNGALIYO,DUNGALIYO
7502030,75.01.04,TIBAWA,TIBAWA
7502031,75.01.16,PULUBALA,PULUBALA
7502040,75.01.09,BOLIYOHUTO,BOLIYOHUTO
7502041,75.01.14,MOOTILANGO,MOOTILANGO
7502042,75.01.13,TOLANGOHULA,TOLANGOHULA
7502043,75.01.21,ASPARAGA,ASPARAGA
7502044,75.01.23,BILATO,BILATO
7502070,75.01.01,LIMBOTO,LIMBOTO
7502071,75.01.17,LIMBOTO BARAT,LIMBOTO BARAT
7502080,75.01.02,TELAGA,TELAGA
7502081,75.01.10,TELAGA BIRU,TELAGA BIRU
7502082,75.01.18,TILANGO,TILANGO
7503010,75.04.01,POPAYATO,POPAYATO
7503011,75.04.13,POPAYATO BARAT,POPAYATO BARAT
7503012,75.04.12,POPAYATO TIMUR,POPAYATO TIMUR
7503020,75.04.02,LEMITO,LEMITO
7503021,75.04.11,WANGGARASI,WANGGARASI
7503030,75.04.04,MARISA,MARISA
7503031,75.04.06,PATILANGGIO,PATILANGGIO
7503032,75.04.09,BUNTULIA,BUNTULIA
7503033,75.04.10,DUHIADAA,DUHIADAA
7503040,75.04.03,RANDANGAN,RANDANGAN
7503041,75.04.07,TALUDITI,TALUDITI
7503050,75.04.05,PAGUAT,PAGUAT
7503051,75.04.08,DENGILO,DENGILO
7504021,75.03.07,BOTU PINGGE,BOTUPINGGE
7504010,75.03.01,TAPA,TAPA
7504011,75.03.05,BULANGO UTARA,BULANGO UTARA
7504012,75.03.15,BULANGO SELATAN,BULANGO SELATAN
7504013,75.03.16,BULANGO TIMUR,BULANGO TIMUR
7504014,75.03.14,BULANGO ULU,BULANGO ULU
7504020,75.03.02,KABILA,KABILA
7504022,75.03.06,TILONGKABILA,TILONGKABILA
7504030,75.03.03,SUWAWA,SUWAWA
7504031,75.03.12,SUWAWA SELATAN,SUWAWA SELATAN
7504032,75.03.11,SUWAWA TIMUR,SUWAWA TIMUR
7504033,75.03.13,SUWAWA TENGAH,SUWAWA TENGAH
7504034,75.03.18,PINOGU,PINOGU
7504040,75.03.04,BONEPANTAI,BONEPANTAI
7504041,75.03.08,KABILA BONE,KABILA BONE
7504042,75.03.10,BONE RAYA,BONE RAYA
7504043,75.03.09,BONE,BONE
7504044,75.03.17,BULAWA,BULAWA
7505021,75.05.07,TOMILITO,TOMOLITO
7505010,75.05.01,ATINGGOLA,ATINGGOLA
7505011,75.05.06,GENTUMA RAYA,GENTUMA RAYA
7505020,75.05.02,KWANDANG,KWANDANG
7505022,75.05.08,PONELO KEPULAUAN,PONELO KEPULAUAN
7505030,75.05.03,ANGGREK,ANGGREK
7505031,75.05.09,MONANO,MONANO
7505040,75.05.04,SUMALATA,SUMALATA
7505041,75.05.11,SUMALATA TIMUR,SUMALATA TIMUR
7505050,75.05.05,TOLINGGULA,TOLINGGULA
7505051,75.05.10,BIAU,BIAU
7571010,75.71.01,KOTA BARAT,KOTA BARAT
7571011,75.71.04,DUNGINGI,DUNGINGI
7571020,75.71.02,KOTA SELATAN,KOTA SELATAN
7571021,75.71.05,KOTA TIMUR,KOTA TIMUR
7571022,75.71.09,HULONTHALANGI,HULONTHALANGI
7571023,75.71.08,DUMBO RAYA,DUMBO RAYA
7571030,75.71.03,KOTA UTARA,KOTA UTARA
7571031,75.71.06,KOTA TENGAH,KOTA TENGAH
7571032,75.71.07,SIPATANA,SIPATANA
7601010,76.05.01,BANGGAE,BANGGAE
7601011,76.05.08,BANGGAE TIMUR,BANGGAE TIMUR
7601020,76.05.02,PAMBOANG,PAMBOANG
7601030,76.05.03,SENDANA,SENDANA
7601033,76.05.07,TUBO SENDANA,TUBO SENDANA
7601040,76.05.04,MALUNDA,MALUNDA
7601041,76.05.05,ULUMANDA,ULUMANDA
7601031,76.05.06,TAMMERODO,TAMMERODO SENDANA
7602044,76.04.16,B U L O,BULO
7602021,76.04.15,ALU,ALLU
7602010,76.04.01,TINAMBUNG,TINAMBUNG
7602011,76.04.12,BALANIPA,BALANIPA
7602012,76.04.11,LIMBORO,LIMBORO
7602030,76.04.02,CAMPALAGIAN,CAMPALAGIAN
7602031,76.04.10,LUYO,LUYO
7602040,76.04.03,WONOMULYO,WONOMULYO
7602041,76.04.08,MAPILLI,MAPILLI
7602042,76.04.07,TAPANGO,TAPANGO
7602043,76.04.14,MATAKALI,MATAKALI
7602050,76.04.04,POLEWALI,POLEWALI
7602051,76.04.06,BINUANG,BINUANG
7602052,76.04.13,ANREAPI,ANREAPI
7602061,76.04.09,MATANGNGA,MATANGNGA
7602020,76.04.05,TUBBI TARAMANU,TUTAR
7603091,76.03.16,BUNTU MALANGKA,BUNTUMALANGKA
7603010,76.03.06,SUMARORONG,SUMARORONG
7603020,76.03.07,MESSAWA,MESSAWA
7603030,76.03.04,PANA,PANA
7603031,76.03.13,NOSU,NOSU
7603040,76.03.10,TABANG,TABANG
7603050,76.03.03,MAMASA,MAMASA
7603060,76.03.09,TANDUK KALUA,TANDUK KALUA
7603061,76.03.12,BALLA,BALLA
7603070,76.03.08,SESENAPADANG,SESENAPADANG
7603071,76.03.14,TAWALIAN,TAWALIAN
7603080,76.03.01,MAMBI,MAMBI
7603081,76.03.11,BAMBANG,BAMBANG
7603082,76.03.15,RANTEBULAHAN TIMUR,RANTEBULAHAN TIMUR
7603083,76.03.17,MEHALAAN,MEHALAAN
7603090,76.03.02,ARALLE,ARALLE
7603100,76.03.05,TABULAHAN,TABULAHAN
7604010,76.02.02,TAPALANG,TAPALANG
7604011,76.02.13,TAPALANG BARAT,TAPALANG BARAT
7604020,76.02.01,MAMUJU,MAMUJU
7604030,76.02.03,KALUKKU,KALUKKU
7604031,76.02.07,PAPALANG,PAPALANG
7604032,76.02.08,SAMPAGA,SAMPAGA
7604033,76.02.11,TOMMO,TOMMO
7604040,76.02.04,KALUMPANG,KALUMPANG
7604041,76.02.15,BONEHAU,BONEHAU
7604022,76.02.12,SIMBORO,SIMBORO DAN KEPULAUAN
7604023,76.02.16,BALABALAKANG,KEP. BALA BALAKANG
7605010,76.01.04,SARUDU,SARUDU
7605011,76.01.05,DAPURANG,DAPURANG
7605012,76.01.06,DURIPOKU,DURIPOKU
7605020,76.01.03,BARAS,BARAS
7605021,76.01.07,BULU TABA,BULU TABA
7605022,76.01.12,LARIANG,LARIANG
7605030,76.01.02,PASANGKAYU,PASANGKAYU
7605031,76.01.08,TIKKE RAYA,TIKKE RAYA
7605032,76.01.09,PEDONGGA,PEDONGGA
7605040,76.01.01,BAMBALAMOTU,BAMBALAMOTU
7605041,76.01.10,BAMBAIRA,BAMBAIRA
7605042,76.01.11,SARJO,SARJO
7606010,76.06.02,PANGALE,PANGALE
7606020,76.06.03,BUDONG-BUDONG,BUDONG-BUDONG
7606030,76.06.01,TOBADAK,TOBADAK
7606040,76.06.04,TOPOYO,TOPOYO
7606050,76.06.05,KAROSSA,KAROSSA
8101040,81.03.01,TANIMBAR SELATAN,TANIMBAR SELATAN
8101041,81.03.03,WER TAMRIAN,WER TAMRIAN
8101042,81.03.04,WER MAKTIAN,WER MAKTIAN
8101043,81.03.02,SELARU,SELARU
8101050,81.03.05,TANIMBAR UTARA,TANIMBAR UTARA
8101051,81.03.06,YARU,YARU
8101052,81.03.07,WUAR LABOBAR,WUAR LABOBAR
8101053,81.03.09,NIRUNMAS,NIRUNMAS
8101054,81.03.08,KORMOMOLIN,KORMOMOLIN
8101055,81.03.18,MOLU MARU,MOLU MARU
8102010,81.02.01,KEI KECIL,KEI KECIL
8102012,81.02.14,KEI KECIL BARAT,KEI KECIL BARAT
8102013,81.02.13,KEI KECIL TIMUR,KEI KECIL TIMUR
8102014,81.02.16,HOAT SORBAY,HOAT SORBAY
8102015,81.02.15,MANYEUW,MANYEUW
8102016,81.02.19,KEI KECIL TIMUR SELATAN,KEI KECIL TIMUR SELATAN
8102020,81.02.03,KEI BESAR,KEI BESAR
8102021,81.02.05,KEI BESAR UTARA TIMUR,KEI BESAR UTARA TIMUR
8102022,81.02.04,KEI BESAR SELATAN,KEI BESAR SELATAN
8102023,81.02.17,KEI BESAR UTARA BARAT,KEI BESAR UTARA BARAT
8102024,81.02.18,KEI BESAR SELATAN BARAT,KEI BESAR SELATAN BARAT
8103090,81.01.13,P. HARUKU,PULAU HARUKU
8103081,81.01.16,NUSALAUT,NUSA LAUT
8103080,81.01.12,SAPARUA,SAPARUA
8103010,81.01.09,BANDA,BANDA
8103040,81.01.11,TEHORU,TEHORU
8103041,81.01.23,TELUTIH,TELUTIH
8103050,81.01.01,AMAHAI,AMAHAI
8103051,81.01.17,KOTA MASOHI,KOTA MASOHI
8103052,81.01.21,TELUK ELPAPUTIH,TELUK ELPAPUTIH
8103060,81.01.02,TEON NILA SERUA,TEON NILA SERUA
8103082,81.01.26,SAPARUA TIMUR,SAPARUA TIMUR
8103100,81.01.14,SALAHUTU,SALAHUTU
8103110,81.01.15,LEIHITU,LEIHITU
8103111,81.01.22,LEIHITU BARAT,LEIHITU BARAT
8103140,81.01.06,SERAM UTARA,SERAM UTARA
8103141,81.01.20,SERAM UTARA BARAT,SERAM UTARA BARAT
8103142,81.01.25,SERAM UTARA TIMUR KOBI,SERAM UTARA TIMUR KOBI
8103143,81.01.24,SERAM UTARA TIMUR SETI,SERAM UTARA TIMUR SETI
8104023,81.04.10,BATA BUAL,BATABUAL
8104020,81.04.01,NAMLEA,NAMLEA
8104021,81.04.03,WAEAPO,WAEAPO
8104022,81.04.06,WAPLAU,WAPLAU
8104024,81.04.14,TELUK KAIELY,TELUK KAIELY
8104025,81.04.12,WAELATA,WAELATA
8104026,81.04.11,LOLONG GUBA,LOLONG GUBA
8104027,81.04.15,LILIALY,LILIALY
8104030,81.04.02,AIR BUAYA,AIR BUAYA
8104031,81.04.13,FENA LEISELA,FENA LEISELA
8105010,81.07.02,ARU SELATAN,ARU SELATAN
8105011,81.07.09,ARU SELATAN TIMUR,ARU SELATAN TIMUR
8105012,81.07.10,ARU SELATAN UTARA,ARU SELATAN UTARA
8105020,81.07.03,ARU TENGAH,ARU TENGAH
8105021,81.07.07,ARU TENGAH TIMUR,ARU TENGAH TIMUR
8105022,81.07.08,ARU TENGAH SELATAN,ARU TENGAH SELATAN
8105030,81.07.01,PULAU-PULAU ARU,PULAU-PULAU ARU
8105031,81.07.04,ARU UTARA,ARU UTARA
8105032,81.07.05,ARU UTARA TIMUR BATULEY,ARU UTARA TIMUR BATULEY
8105033,81.07.06,SIR-SIR,SIR-SIR
8106010,81.06.04,HUAMUAL BELAKANG,HUAMUAL BELAKANG
8106011,81.06.09,KEPULAUAN MANIPA,KEPULAUAN MANIPA
8106020,81.06.02,SERAM BARAT,SERAM BARAT
8106021,81.06.08,HUAMUAL,HUAMUAL
8106030,81.06.01,KAIRATU,KAIRATU
8106031,81.06.07,KAIRATU BARAT,KAIRATU BARAT
8106032,81.06.06,INAMOSOL,INAMOSOL
8106033,81.06.05,AMALATU,AMALATU
8106034,81.06.11,ELPAPUTIH,ELPAPUTIH
8106040,81.06.03,TANIWEL,TANIWEL
8106041,81.06.10,TANIWEL TIMUR,TANIWEL TIMUR
8107010,81.05.04,PULAU GOROM,PULAU GOROM
8107011,81.05.05,WAKATE,WAKATE
8107012,81.05.10,TEOR,TEOR
8107013,81.05.11,GOROM TIMUR,GOROM TIMUR
8107014,81.05.09,PULAU PANJANG,PULAU PANJANG
8107020,81.05.02,SERAM TIMUR,SERAM TIMUR
8107021,81.05.06,TUTUK TOLU,TUTUK TOLU
8107022,81.05.08,KILMURY,KILMURY
8107024,81.05.13,KIAN DARAT,KIAN DARAT
8107030,81.05.03,WERINAMA,WERINAMA
8107031,81.05.07,SIWALALAT,SIWALALAT
8107040,81.05.01,BULA,BULA
8107041,81.05.12,BULA BARAT,BULA BARAT
8107042,81.05.15,TELUK WARU,TELUK WARU
8107023,81.05.02,LIAN VITU,SERAM TIMUR
8107020,81.05.14,SERAM TIMUR,SIRITAUN WIDA TIMUR
8108060,81.08.03,MDONA HIERA,MNDONA HIERA
8108010,81.08.06,WETAR,WETAR
8108011,81.08.14,WETAR BARAT,WETAR BARAT
8108012,81.08.13,WETAR UTARA,WETAR UTARA
8108013,81.08.15,WETAR TIMUR,WETAR TIMUR
8108021,81.08.17,KISAR UTARA,KISAR UTARA
8108022,81.08.16,KEPULAUAN ROMANG,KEPULAUAN ROMANG
8108050,81.08.02,DAMER,DAMER
8108071,81.08.11,PULAU WETANG,PULAU WETANG
8108081,81.08.09,PULAU MASELA,PULAU MASELA
8108082,81.08.10,DAWELOR DAWERA,DAWELOR DAWERA
8108020,81.08.07,PP. TERSELATAN,PULAU-PULAU TERSELATAN
8108030,81.08.08,LETTI,PULAU LETI
8108041,81.08.01,MOA,MOA LAKOR
8108042,81.08.01,LAKOR,MOA LAKOR
8108070,81.08.04,PP. BABAR,PULAU-PULAU BABAR
8108080,81.08.05,BABAR TIMUR,PULAU-PULAU BABAR TIMUR
8108042,81.08.12,LAKOR,PULAU LAKOR
8109040,81.09.02,WAISAMA,WAESAMA
8109010,81.09.04,KEPALA MADAN,KEPALA MADAN
8109020,81.09.05,LEKSULA,LEKSULA
8109021,81.09.06,FENA FAFAN,FENA FAFAN
8109030,81.09.01,NAMROLE,NAMROLE
8109050,81.09.03,AMBALAU,AMBALAU
8171010,81.71.01,NUSANIWE,NUSANIWE
8171020,81.71.02,SIRIMAU,SIRIMAU
8171021,81.71.05,LEITIMUR SELATAN,LEITIMUR SELATAN
8171031,81.71.04,TELUK AMBON,TELUK AMBON
8171030,81.71.04,TELUK AMBON BAGUALA,TELUK AMBON
8171030,81.71.03,TELUK AMBON BAGUALA,BAGUALA
8172011,81.72.05,KUR SELATAN,KUR SELATAN
8172020,81.72.03,TAYANDO TAM,TAYANDO TAM
8172030,81.72.01,PULAU DULLAH UTARA,PULAU DULLAH UTARA
8172040,81.72.02,PULAU DULLAH SELATAN,PULAU DULLAH SELATAN
8172010,81.72.04,PP. KUR,PULAU-PULAU KUR
8201090,82.01.01,JAILOLO,JAILOLO
8201091,82.01.05,JAILOLO SELATAN,JAILOLO SELATAN
8201100,82.01.04,SAHU,SAHU
8201101,82.01.09,SAHU TIMUR,SAHU TIMUR
8201130,82.01.03,IBU,IBU
8201131,82.01.08,IBU SELATAN,IBU SELATAN
8201140,82.01.02,LOLODA,LOLODA
8201130,82.01.07,IBU,IBU UTARA
8201132,,TABARU,
8202030,82.02.01,WEDA,WEDA
8202031,82.02.05,WEDA SELATAN,WEDA SELATAN
8202032,82.02.04,WEDA UTARA,WEDA UTARA
8202033,82.02.07,WEDA TENGAH,WEDA TENGAH
8202034,82.02.09,WEDA TIMUR,WEDA TIMUR
8202041,82.02.03,PULAU GEBE,PULAU GEBE
8202042,82.02.02,PATANI,PATANI
8202043,82.02.06,PATANI UTARA,PATANI UTARA
8202044,82.02.08,PATANI BARAT,PATANI BARAT
8202045,82.02.10,PATANI TIMUR,PATANI TIMUR
8203010,82.05.03,SULA BESI BARAT,SULABESI BARAT
8203021,82.05.07,SULA BESI TENGAH,SULABESI TENGAH
8203011,82.05.09,SULABESI SELATAN,SULABESI SELATAN
8203020,82.05.02,SANANA,SANANA
8203022,82.05.08,SULABESI TIMUR,SULABESI TIMUR
8203023,82.05.18,SANANA UTARA,SANANA UTARA
