kode_bps,kode_dagri,nama_bps,nama_dagri
9107114006,92.01.44.2006,MODE,MODE
9107114007,92.01.44.2007,BRATMAWE,BRATMAWE
9107114008,92.01.44.2008,KLAWON,KLAWON
9107114009,92.01.44.2009,MLAMLI,MLAMLI
9107115001,92.01.51.2001,MALADUK,MALADUK
9107115003,92.01.51.2003,BARROS,BAR ROS
9107115002,92.01.51.2002,KLAMONO OLIE,KLAMONO OIL
9107115005,92.01.51.2005,KWAWILIBE,KLAWILI BE
9107115004,,TILIGUM,
9107116004,92.01.49.2004,MALAJAPA,MALAJAPA
9107116005,92.01.49.2005,KLASMAN,KLASMAN
9107116006,92.01.49.2006,MALAMOJA,MALAMOJA
9107116007,92.01.49.2007,MAGATARUM,MAGATARUM
9107116008,92.01.49.2008,TANAH TINGGI,TANAH TINGGI
9107116009,92.01.49.2009,MARIK MAY,MARIK MAY
9107116001,92.01.49.2003,KLAMUGUN(SP V),KLAMUGUN
9107116002,92.01.01.2015,KLAGULU (SP.III),KLAGULUS
9107116003,92.01.49.2001,MALASIGIT (SP II),MALASIGIT
9107118002,92.01.54.2001,KLAFLUK,KLAFLUK
9107118003,92.01.54.2002,MAMSIT,MAMSIT
9107118005,92.01.54.2004,KLAYASTANI,KLAYASTANI
9107118004,92.01.54.2003,SEBAKE,SABAKE
9107118001,,BOTAIN,
9107119001,92.01.50.2002,KLAMNE,KLAMNE
9107119002,92.01.50.2001,TARSA,TARSA
9107119003,92.01.50.2003,WISBIAK,WISBIAK
9107119004,92.01.50.2004,KLAFYO,KLAFYO
9107119006,92.01.50.2008,KLARIN,KLARIN
9107119008,92.01.50.2006,KLAFELEM,KLAFELEM
9107119005,92.01.50.2007,KLAFUM,KLAFLUM
9107119007,92.01.50.2005,MLASWOR,MLASIWOR
9107120005,92.01.05.1009,MATAWOLOT,MATAWOLOT
9107120006,92.01.05.1001,KATINIM,KATINIM
9107120007,92.01.05.1006,MAJENER,MAJENER
9107120008,92.01.05.2012,MALAUS,MALAUS
9107120009,92.01.05.2011,WALAL,WALAL
9107120010,92.01.05.1007,MAJARAN,MAJARAN
9107120011,92.01.05.2018,RAWA SUGI,RAWA SUGI
9107121001,92.01.13.1003,MAKOTYAMSA,MAKOTYAMSA
9107121002,92.01.13.1002,MAKBALIM,MAKBALIM
9107121005,92.01.13.2005,ARAR,ARAR
9107121007,92.01.13.2007,KLASMELEK,KLASMELEK
9107121008,92.01.13.2008,WEN,WEN
9107121003,92.01.13.2004,YEFLIO,JEFLIO
9107121004,92.01.13.1001,MAKBUSUN,MAKBUSUM
9107121006,92.01.13.2006,KLAIN,KLALIN
9107122002,92.01.42.2003,KLASOF,KLASOF
9107122003,92.01.42.2006,KLAWOTON,KLAWOTON
9107122004,92.01.42.2002,KLAFORO,KLAFORO
9107122005,92.01.42.2001,KLAFDALIM,KLAFDALIM
9107122007,92.01.42.2007,WONOSOBO,WONOSOBO
9107122006,92.01.42.2005,KLASARI,KLASARIN
9107122001,92.01.42.2004,NINJIMOR,NINJEMUR
9107123001,92.01.52.2001,HOBARD,HOBARD
9107123002,92.01.52.2002,BRIANLO,BRIANLO
9107123003,92.01.52.2003,FLOYI,FLOYI
9107123005,92.01.52.2005,SFADON,SFADON
9107123006,92.01.52.2006,SELOL,SELOL
9107123007,92.01.52.2007,DAIS,DAIS
9107123004,92.01.52.2004,KLASELT,KLAZELTH
9107123008,92.01.12.2008,KLARIN,KLASIN
9107124001,92.01.47.2002,MLAKHAN,MLAKHAN
9107124002,92.01.47.2004,MIMPE,MIMPE
9107124003,92.01.47.2003,KLAIS,KLAIS
9107124004,92.01.47.2001,BUK,BUK
9107124005,92.01.47.2005,TIKLEN,TIKLEN
9107124006,92.01.47.2006,KLAHEN,KLAHEN
9107124007,92.01.47.2007,MOOS,MOOS
9107130007,92.01.06.2001,SEGET,SEGET
9107130008,92.01.06.2010,KASIMLE,KASIMLE
9107130010,92.01.06.2013,KLAYAS,KLAYAS
9107130011,92.01.06.2012,WASINGSAN,WASINGSAN
9107130006,92.01.06.2004,MALABAM,MALABAN
9107130009,92.01.06.2011,WAWENAGU,WEWENAGU
9107130005,92.01.06.2010,KASIM,KASIMLE
9107130012,92.01.06.2014,WAYANGKEDE,WAYENKEDE
9107131001,92.01.12.2001,SEGUN,SEGUN
9107131002,92.01.12.2003,WAIMON,WAIMON
9107131003,92.01.12.2004,KLASEGUN,KLASEGUN
9107131004,92.01.12.2006,MAJEMAU,MAJEMAU
9107131006,92.01.12.2002,GISIM,GISIM
9107131005,92.01.12.2005,WAINLABAT,WAIMLABAT
9107132001,92.01.14.2001,SAILOLOF,SAILOLOF
9107132006,92.01.14.2007,DULBATAN,DULBATAN
9107132008,92.01.14.2008,MANOKET,MANOKET
9107132009,92.01.14.2011,PAYAPOP,PAYAPOP
9107132010,92.01.14.2012,MASMASPOP,MASMASPOP
9107132002,92.01.14.2002,KOTLOL,KLOTLOL
9107133002,92.01.53.2001,WALIAM,WALIAM
9107133003,92.01.53.2006,MARALOL,MARALOL
9107133004,92.01.53.2005,SAKAPUL,SAKAPUL
9107133006,92.01.53.2003,WAIBIN,WAIBIN
9107133007,92.01.53.2004,WAIMAN,WAIMAN
9107133008,92.01.53.2007,BATBIRO,BATBIRO
9107133009,92.01.53.2009,MEYAUP,MEYAUP
9107133010,92.01.53.2010,SAILEN,SAILEN
9107133001,92.01.53.2008,DURIANKARI,DURIAN KARI
9107133005,92.01.53.2002,WANFANIM,MANFANIM
9107170001,92.01.07.1003,MALAWELE,MALAWELE
9107170004,92.01.07.1002,MALAWILI,MALAWILI
9107170005,92.01.07.1001,AIMAS,AIMAS
9107170006,92.01.07.1006,MARIAT PANTAI,MARIAT PANTAI
9107170011,92.01.07.1026,MARIAT GUNUNG,MARIAT GUNUNG
9107170012,92.01.07.1029,WARMON,WARMON
9107170014,92.01.07.1032,KLAIGIT,KLAIGIT
9107170015,92.01.07.1030,KLABINAIN,KLABINAIN
9107170016,92.01.07.2038,MALASAUM,MALASAUM
9107171001,92.01.39.1002,MARIYAI,MARIYAI
9107171002,92.01.39.2005,KLABEN,KLABEN
9107171003,92.01.39.1004,KLAMASEN,KLAMASEN
9107171004,92.01.39.1001,KLAMALU,KLAMALU
9107171005,92.01.39.1003,KLASULUK,KLASUKUK
9107172006,92.01.43.2001,MAIBO,MAIBO
9107172001,92.01.01.2014,KLASUGLEY,KLASIGI
9107172004,92.01.40.2002,KLAWUMUK,KLAWULUH
9107172002,,KLAUBLE,
9107172003,,KLABLIM,
9107180001,92.01.10.2004,MALADOFOK,MALADOFOK
9107180003,92.01.10.2001,SAYOSA,SAYOSA
9107180009,92.01.10.2006,YORBES,YORBES
9107180011,92.01.10.2014,KLAIN,KLAIN
9107180012,92.01.10.2011,SAMUSA,SAMUSA
9107180013,92.01.10.2012,KLAMINTU,KLAMINTU
9107181001,92.01.20.2003,KLATIM,KLATIM
9107181003,92.01.20.2004,KLAOS,KLAOS
9107181004,92.01.20.2001,LUWELALA,LUWELALA
9107181005,92.01.20.2006,SULUH,SULUH
9107181012,92.01.20.2015,KLAGEN,KLAGEN
9107181014,92.01.20.2010,KAMUYAR,KAMUYAR
9107181015,92.01.20.2011,KLAKA,KLAKA
9107181016,92.01.20.2012,SAFDESA,SAFDESA
9107181002,92.01.20.2009,BOUSUI,BOSI
9107182001,92.01.45.2001,SALUK,SALUK
9107182004,92.01.45.2004,KLALIN MOS,KLALIN MOS
9107182005,92.01.45.2005,KWARI,KWARI
9107182006,92.01.45.2006,KAMLIN,KAMLIN
9107182002,92.01.45.2002,KLAWAREN,KLAWREN
9107182003,92.01.45.2003,WOLUIN,WOLOIN
9107183001,92.01.55.2001,SAILALA,SAILALA
9107183002,92.01.55.2002,KLAWANA,KLAWANA
9107183003,92.01.55.2003,KLADUK,KLADUK
9107183004,92.01.55.2004,KLAWON,KLAWON
9107183005,92.01.55.2005,KLAKAK,KLAKAK
9107183006,92.01.55.2006,KLALWOK,KLALWOK
9107184001,92.01.46.2004,WARBO,WARBO
9107184002,92.01.46.2001,DASRI,DASRI
9107184003,92.01.46.2002,MASOS,MASOS
9107184004,92.01.46.2003,KETAWAS,KETAWAS
9107184005,92.01.46.2005,SUUS,SUUS
9107184006,92.01.46.2006,SULYA,SULYA
9107184007,92.01.46.2007,BOUWOI,BOLWI
9108011001,92.05.13.2006,YELLU,YELLU
9108011002,92.05.13.2007,HARAPAN JAYA,HARAPAN JAYA
9108011005,92.05.13.2002,FAFANLAP,FAFANLAP
9108011010,92.05.13.2010,DABATAN,DABATAN
9108011011,,KAREYEPOP,
9108012001,92.05.16.2001,LILINTA,LILINTA
9108012002,92.05.16.2003,BIGA,BIGA
9108012003,92.05.16.2002,GAMTA,GAMTA
9108012008,92.05.16.2004,KAPATCOL,KAPATCOL
9108012004,92.05.16.2005,MAGEI,MAGEY
9108020001,92.05.01.2001,WAIGAMA,WAIGAMA
9108020002,92.05.01.2006,ADUWEI,ADUWEI
9108020013,92.05.01.2007,ATKARI,ATKARI
9108020014,92.05.01.2014,SOLAL,SOLAL
9108020015,92.05.01.2005,SALAFEN,SALAFEN
9108021001,92.05.10.2002,TOLOBI,TOLOBI
9108021003,92.05.10.2003,DEER,DEER
9108021004,92.05.10.2004,MIKIRAN,MIKIRAN
9108021005,92.05.10.2005,AWAT,AWAT
9108021002,92.05.10.2001,BALAL,DIBALAI
9108022001,92.05.06.2001,FOLLEY,FOLLEY
9108022002,92.05.06.2003,TOMOLOL,TOMOLOL
9108022004,92.05.06.2011,USAHA JAYA,USAHA JAYA
9108022005,92.05.06.2012,LIMALAS TIMUR,LIMALAS TIMUR
9108022006,92.05.06.2017,LIMALAS BARAT,LIMALAS BARAT
9108022007,92.05.06.2016,AUDAM,AUDAM
9108023001,92.05.17.2004,PULAU TIKUS,PULAU TIKUS
9108023002,92.05.17.2001,WEJIM BARAT,WEJIM BARAT
9108023003,92.05.17.2002,WEJIM TIMUR,WEJIM TIMUR
9108023004,92.05.17.2003,SATUKURANO,SATUKURANO
9108031003,92.05.04.2001,SAMATE,SAMATE
9108031005,92.05.04.2002,KAPATLAP,KAPATLAP
9108031009,92.05.04.2015,WAMEGA,WAMEGA
9108031010,92.05.04.2017,WAIDIM,WAIDIM
9108031011,92.05.04.2003,JEFMAN BARAT,JEFMAN BARAT
9108031012,92.05.04.2016,JEFMAN TIMUR,JEFMAN TIMUR
9108033001,92.05.22.2001,KALOBO,KALOBO
9108033002,92.05.22.2004,WAIJAN,WAIJAN
9108033003,92.05.22.2005,WAIMECI,WAIMECI
9108033004,92.05.22.2006,WAILABU,WAILABU
9108033005,92.05.22.2002,SAKABU,SAKABU
9108033006,92.05.22.2007,WAILEN,WAILEN
9108033007,92.05.22.2003,WAIBU,WAIBU
9108034001,92.05.21.2002,SOLOL,SOLOL
9108034002,92.05.21.2001,WAIBON,WAIBON
9108034003,92.05.21.2003,KALIAM,KALIAM
9108034004,92.05.21.2004,KALWAL,KALWAL
9108035001,92.05.25.2001,YENANAS,YENANAS
9108035002,92.05.25.2004,WAIMAN,WAIMAN
9108035003,92.05.25.2003,WAILEBET,WAILEBET
9108035004,92.05.25.2002,AMDUI,AMDUI
9108036001,92.05.20.2003,AREFI TIMUR,AREFI TIMUR
9108036002,92.05.20.2004,AREFI SELATAN,AREFI SELATAN
9108036003,92.05.20.2001,YENSAWAI TIMUR,YENSAWAI TIMUR
9108036004,92.05.20.2002,YENSAWAI BARAT,YENSAWAI BARAT
9108040015,92.05.03.2004,SAONEK,SAONEK
9108040016,92.05.03.2016,FRIWEN,FRIWEN
9108040017,92.05.03.2015,YENBESER,YENBESER
9108040018,92.05.03.2014,SAPORKREN,SAPORKREN
9108040019,92.05.03.2017,WAWIYAI,WAWIYAI
9108041001,92.05.09.2007,WARSAMDIN,WARSAMDIN
9108041003,92.05.09.2001,LOPINTOL,LOPINTOL
9108041004,92.05.09.2010,KALITOKO,KALITOKO
9108041010,92.05.09.2009,MUMES,MUMES
9108042001,92.05.11.2001,YENBEKWAN,YENBEKWAN
9108042002,92.05.11.2005,ARBOREK,ARBOREK
9108042003,92.05.11.2002,KAPISAWAR,KAPISAWAR
9108042004,92.05.11.2003,SAWINGGRAI,SAWINGGRAI
9108042006,92.05.11.2006,YENBUBA,YENBUBA
9108042007,92.05.11.2007,KABUY,KABUY
9108042008,92.05.11.2008,KURKAPA,KURKAPA
9108042005,92.05.11.2004,YENWAOUPNOR,YENWAUPNOR
9108042009,92.05.11.2009,SAUANDAREK,SAWANDAREK
9108043001,92.05.18.1001,WAISAI,WAISAI
9108043002,92.05.18.1002,SAPORDANCO,SAPORDANCO
9108043004,92.05.18.1004,WARMASEN,WARMASEN
9108043003,92.05.18.1003,BONKAWIR,BONWAKIR
9108044001,92.05.19.2004,BEO,BEO
9108044003,92.05.19.2002,KABILOL,KABILOL
9108044004,92.05.19.2001,GO,GO
9108044005,92.05.19.2005,WAIFOI,WAIFOI
9108044006,92.05.19.2006,WARIMAK,WARIMAK
9108044002,92.05.19.2003,ARAWAI,ARWAY
9108050005,92.05.07.2005,MUTUS,MUTUS
9108050006,92.05.07.2001,SELPELE,SELPELE
9108050007,92.05.07.2007,BIANCI,BIANCI
9108050010,92.05.07.2012,WAISILIP,WAISILIP
9108050008,92.05.07.2011,SALYO,SALEO
9108051001,92.05.15.2003,PAM,PAM
9108051002,92.05.15.2005,GAG,GAG
9108051003,92.05.15.2001,MANYAIFUN,MANYAIFUN
9108051004,92.05.15.2002,MEOSMANGGARA,MEOSMANGGARA
9108051005,92.05.15.2004,SAUKABU,SAUKABU
9108051006,92.05.15.2006,SAUPAPIR,SAUPAPIR
9108060006,92.05.02.2011,ASUKWERI,ASUKWERI
9108060007,92.05.02.2010,ANDEY,ANDEY
9108060008,92.05.02.2003,KABARE,KABARE
9108060011,92.05.02.2013,BONSAYOR,BONSAYOR
9108060012,92.05.02.2014,DARUMBAB,DARUMBAB
9108060013,92.05.02.2015,KALISADE,KALISADE
9108061001,92.05.14.2003,BONI,BONI
9108061003,92.05.14.2002,MNIER,MNIER
9108061004,92.05.14.2004,WARKORI,WARKORI
9108061002,92.05.14.2001,WARWANAI,WARMANAI
9108062001,92.05.23.2001,RAUKI,RAUKI
9108062002,92.05.23.2002,URAI,URAI
9108062003,92.05.23.2003,DUBER,DUBER
9108062004,92.05.23.2004,KAPADIRI,KAPADIRI
9108070005,92.05.05.2007,RENI,RUNI
9108070003,92.05.24.2004,MEOSBEKWAN,MEOSBEKWAN
9108070004,92.05.24.2002,RUTUM,RUTUM
9108070008,92.05.24.2001,ABIDON,ABIDON
9108071004,92.05.24.2003,RUNI,RENI
9108071001,92.05.05.2003,YENKAWIR,YENKAWIR
9108071002,92.05.05.2001,DOREHKAR,DOREHKAR
9108071003,92.05.05.2006,BOISERAN,BOISERAN
9108071005,92.05.05.2008,YENKANFAN,YENKANFAN
9108080001,92.05.08.2004,YENSNER,YENSNER
9108080002,92.05.08.2003,URBINASOPEN,URBINASOPEN
9108080003,92.05.08.2002,YENBEKAKI,YENBEKAKI
9108080004,92.05.08.2001,PUPER,PUPER
9109010003,92.09.01.2001,FEF,FEF
9109010005,92.09.01.2003,WAYO,WAYO
9109010006,92.09.01.2004,SYUBUN,SYUBUN
9109010007,92.09.01.2006,SIKOR,SIKOR
9109010009,92.09.01.2010,IBE,IBE
9109010010,92.09.01.2011,SYUNAM,SYUNAM
9109010011,92.09.01.2012,BANFOT,BANFOT
9109010012,92.09.01.2013,IWIN,IWIN
9109010014,92.09.01.2015,IMOR,IMOR
9109011001,92.09.07.2004,IOF,IOF
9109011002,92.09.07.2002,BANSO,BANSO
9109011004,92.09.07.2001,SYUJAK,SYUJAK
9109011005,92.09.07.2005,REFANE,FRAFANE
9109012001,92.09.15.2001,ASES,ASES
9109012002,92.09.15.2002,ASUON,ASUON
9109012003,92.09.15.2003,SAFOETIEK,SAFOETIEK
9109012004,92.09.15.2004,FRASAYUOH,FRASAYOAH
9109013001,92.09.20.2004,SOON,SOON
9109013003,92.09.20.2001,TINGGOUW,TINGGOUW
9109013004,92.09.20.2002,HOHAIR,HOHAIR
9109013002,92.09.20.2003,RURIAY,RURIAI
9109013005,92.09.01.2014,ESYUM,ESYUM
9109020009,92.09.02.2008,AYAE,AYAE
9109020017,92.09.02.2011,HOBIAH,HOBIAH
9109020018,92.09.02.2013,AYAWIT,AYAWIT
9109020019,92.09.02.2014,AIFAIR,AIFAIR
9109020002,92.09.02.2005,YABOUW,YABUOW
9109021002,92.09.16.2002,RUF,RUF
9109021003,92.09.16.2001,MAWOR,MAWOR
9109021004,92.09.16.2006,HEWI,HEWI
9109021005,92.09.16.2005,SAHAE,SAHAE
9109021007,92.09.16.2004,WHISMER,WHISMER
9109021001,92.09.16.2003,AYIAMANE,AYAMANE
9109021006,92.09.02.2002,RUVEWES,RUVEWES
9109022002,92.09.17.2002,MEIS,MEIS
9109022003,92.09.17.2003,AIFAMAS,AIFAMAS
9109022004,92.09.17.2004,MEINAD,MEINAD
9109022005,92.09.17.2006,IFIAM,IFIAM
9109022006,92.09.17.2005,ATAPRUMEK,ATAFRUMEK
9109022001,92.09.17.2001,MIRI/IBIAH,MIRI
9109023001,92.09.19.2001,TABAMSERE,TABAMSERE
9109023002,92.09.19.2002,SAYAM,SAYAM
9109023003,92.09.19.2004,ESYUOM,ESYUOM
9109023004,92.09.19.2003,ATAF/MAFAT,ARAF MAFAT
9109023005,92.09.02.2001,SIAKWA,SIAKWA
9109030001,92.09.06.2004,SAUBEBA,SAUBEBA
9109030002,92.09.06.2002,WARMANDI,WARMANDI
9109030003,92.09.06.2001,WAU,WAU
9109030004,92.09.06.2003,WAIBEM,WAIBEM
9109030005,92.09.06.2005,WEYAF,WEYAF
9109030006,92.09.06.2006,WEPRIARI,WEPRARI
9109030007,92.09.06.2007,WOMOM,WOWOM
9109040001,92.09.04.2001,KWOOR,KWOOR
9109040002,92.09.04.2002,HOPMARE,HOPMARE
9109040010,92.09.04.2010,SUNGGAK,SUNGGAK
9109040011,92.09.04.2011,ORWEN,ORWEN
9109040012,92.09.04.2012,BARAR,BARAR
9109040013,92.09.04.2013,ESMAMBO,ESMAMBO
9109041001,92.09.18.2002,KRISNOS,KRISNOS
9109041002,92.09.18.2001,SYUMBAB,SYUMBAB
9109041003,92.09.18.2003,SYUKWES,SYUKWES
9109041004,92.09.18.2004,DONAN,DONAN
9109041005,92.09.18.2005,DOMBRON,DOMBRON
9109042001,92.09.21.2003,SYUAU,SYUAU
9109042003,92.09.21.2004,KWESEFO,KWESEFO
9109042004,92.09.21.2002,KRANFOTSU,KRANFOTSU
9109042005,92.09.21.2007,BAO,BAO
9109042006,92.09.21.2006,SYUMBI,SYUMBI
9109042007,92.09.21.2001,JOKBUJOKER,JOKBUJOKER
9109042002,92.09.21.2005,BATDE,BATDEY
9109050001,92.09.05.2001,SAUSAPOR,SAUSAPOR
9109050006,92.09.05.2008,JOKTE,JOKTE
9109050007,92.09.05.2007,EMAOS,EMAOS
9109050008,92.09.05.2009,UIGWEM,UIGWEM
9109050011,92.09.05.2010,SUNGGUWAN,SUNGGUWAN
9109050012,92.09.05.2011,SAU URAM,SAU URAM
9109050013,92.09.05.2012,NANGGOU,NANGGOU
9109050014,92.09.05.2013,BONDEK,BONDEK
9109050016,92.09.05.2019,SYURAUW,SYURAUW
9109050015,92.09.05.2018,BANDONGGWAN,BONDONGGWAN
9109051001,92.09.13.2007,BIKAR,BIKAR
9109051002,92.09.13.2001,WERUR,WERUR
9109051004,92.09.13.2004,WERWAF,WERWAF
9109051005,92.09.13.2003,WERTAM,WERTAM
9109051006,92.09.13.2006,NOMBRAK,NOMBRAK
9109051007,92.09.13.2008,SYUNAI,SYUNAI
9109051008,92.09.13.2002,BUKIT,BUKIT
9109051009,92.09.13.2009,SUYAM,SUYAM
9109051003,92.09.13.2005,WERUR BESAR,WERBES
9109060001,92.09.03.2001,BAUN,BAUN
9109060002,92.09.03.2002,SUMBEKAS,SUMBEKAS
9109060003,92.09.03.2003,METNAYAM,METNAYAM
9109060010,92.09.03.2011,WORMON,WORMON
9109060012,92.09.03.2012,SALEM,SALEM
9109060006,,KETAWAS,
9109061001,92.09.14.2001,BAMUSBAMA,BAMUSBAMA
9109061003,92.09.14.2004,METBESA,METBESA
9109061005,92.09.14.2003,SYARWOM,SYARWOM
9109061006,92.09.14.2005,BABAK,BABAK
9109061007,92.09.14.2006,BANO,BANO
9109061002,92.09.14.2002,BAMUSBAYMAN,BAMUSWAIMAN
9109061004,92.09.03.2007,METBELUM,METBELUM
9109070012,92.09.09.2015,APOKI,APOKI
9109070013,92.09.09.2016,MATATUN,MATATUN
9109070014,92.09.09.2017,JAFAI,JAFAI
9109070015,92.09.09.2022,ANARUM,ANARUM
9109070016,92.09.09.2019,MANARIA,MANARIA
9109070022,92.09.09.2027,WASANGGON,WASANGGON
9109070023,92.09.09.2028,WABANEK,WABANEK
9109070039,92.09.09.2029,PUBUAN,PUBUAN
9109070010,92.09.24.2010,MEIWAR,MEIWAR
9109070017,92.09.25.2007,NARAI,NARAI
9109070008,,KEBAR TENGAH / ANJAI,
9109071001,92.09.23.2003,INAMBUARI,INAMBUARI
9109071003,92.09.23.2001,INAM,INAM
9109071004,92.09.23.2007,ARUMI,ARUMI
9109071005,92.09.23.2010,KASI INOM,KASI INOM
9109071006,92.09.23.2011,IREJI,IREJI
9109071008,92.09.23.2005,UNTOREY,UNTOREY
9109071009,92.09.23.2008,KARAWI,KARAWI
9109071010,92.09.23.2004,SITORI,SITORI
9109071011,92.09.23.2006,NABISAI,NABISAI
9109071012,92.09.23.2009,ARAMPAK,ARAMPAK
9109071013,92.09.23.2013,WASABITI,WASABITI
9109071007,92.09.23.2012,MEY COCFORGA,MEYCOCFORGA
9109071002,92.09.23.2002,KEBAR TIMUR / JANDURAU,JANDURAUW
9109072001,92.09.24.2001,NEKORI,NEKORI
9109072002,92.09.24.2002,AJAMI,AJAMI
9109072003,92.09.24.2007,ARWANI,ARWANI
9109072004,92.09.24.2006,ATIKI,ATIKI
9109072005,92.09.24.2008,ARITOWI,ARITOWI
9109072006,92.09.24.2003,ANITI,ANITI
9109072007,92.09.24.2005,AMNAN,AMNAN
9109072008,92.09.24.2004,AKARI,AKARI
9109072009,92.09.24.2009,UMPAY,UMPAY
9109073001,92.09.25.2002,AKMURI,AKMURI
9109073004,92.09.25.2010,ANETI,ANETI
9109073005,92.09.25.2006,AJAMI WARIPI,AJAMI WARIPI
9109073007,92.09.25.2003,AWORI,AWORI
9109073008,92.09.25.2005,ATUNARI,ATUNARI
9109073009,92.09.25.2008,ARANARI,ARANARI
9109073002,92.09.25.2001,ATAY,ATAI
9109073003,92.09.25.2009,MAUMI,WAUMI
9109073006,92.09.25.2004,ITAFIFI,ITAFITI
9109080004,92.09.11.2004,ARAPI,ARAPI
9109080005,92.09.11.2005,SRUREM,SRUREM
9109080006,92.09.11.2006,SUMO,SUMO
9109080007,92.09.11.2007,IFAT MITU,IFAT MITU
9109080008,92.09.11.2008,POVOKEK ANIA,POVOKEK ANIA
9109080014,92.09.11.2012,THOMAS,THOMAS
9109080001,92.09.11.2003,KEBAR BARAT / SENOPI,SENOPI
9109081001,92.09.22.2001,WAUSIN,WAUSIN
9109081002,92.09.22.2006,AFRAWI,AFRAWI
9109081003,92.09.22.2004,WUFMANA,WUFMANA
9109081004,92.09.22.2002,ASITI,ASITI
9109081005,92.09.22.2003,BISAUD,BISAUD
9109081006,92.09.22.2005,NISANDAUW,NISANDAUW
9109081007,92.09.22.2007,ATOKWAPI,AJOKWAPI
9109090005,92.09.10.2005,SERAYO,SERAYO
9109090011,92.09.10.2006,WASARAK,WASARAK
9109090012,92.09.10.2010,WEKARI,WEKARI
9109090013,92.09.10.2012,BINASI,BINASI
9109090016,92.09.10.2016,MANGGAPNUT,MANGGAPNUT
9109090017,92.09.10.2017,WARAMUI,WARAMUI
9109091002,92.09.26.2003,MANGGANEK,MANGGANEK
9109091003,92.09.26.2004,WAJAREK,WAJAREK
9109091005,92.09.26.2002,WARPAPERI,WARPAPERI
9109091004,92.09.26.2005,KALIAN,KALI AN
9109091001,92.09.26.2001,MANGGANEK / ARUPI,ARUPI
9109092001,92.09.27.2002,BONDOPI,BONDOPI
9109092002,92.09.27.2001,SASUI,SASUI
9109092003,92.09.27.2003,MANGGAEW,MANGGAEW
9109092004,92.09.27.2004,SAURABON,SAURABON
9109092005,92.09.27.2005,WASAWMONTEN,WASAWMONTEM
9109100001,92.09.12.2004,WARU,WARU
9109100002,92.09.12.2002,BAWEY,BAWEY
9109100003,92.09.12.2001,ARFU,ARFU
9109100006,92.09.12.2005,ATORI,ATORI
9109100007,92.09.12.2007,BIJAMFOU,BIJAMFOU
9109100008,92.09.12.2015,WAROKON,WAROKON
9109100009,92.09.12.2016,AREKON,AREKON
9109100010,92.09.12.2017,BONPAYA,BONPAYA
9109100011,92.09.12.2018,MARBUAN,MARBUAN
9109100004,92.09.12.2003,WARSNEMBRI,WASNEMBRI
9109100005,92.09.12.2006,BEREAMBEKER / MERIAMBEKER,MERIAMBEKER
9109110010,92.09.08.2001,MEGA,MEGA
9109110012,92.09.08.2004,MALAWORSAI,MALAWORSAI
9109110015,92.09.08.2007,KWADE,KWADE
9109110016,92.09.08.2012,NAMUAS,NAMUAS
9109110017,92.09.08.2008,BONEM,BONEM
9109110018,92.09.08.2010,WARMASI,WARMASI
9109110019,92.09.08.2011,WARMANEN,WARMANEN
9109110020,92.09.08.2009,WARAFOR,WARAFOR
9109110006,92.09.08.2003,SALEWOK,SELEWOK
9109111001,92.09.29.2001,DELA,DELA
9109111002,92.09.29.2002,MEGAME,MEGAME
9109111003,92.09.29.2003,KALADUM,KALADUM
9109111004,92.09.29.2004,KLASEI,KLASEI
9109111005,92.09.29.2005,KLABILI,KLABILI
9110010004,92.10.05.2003,FATASE,FATASE
9110010006,92.10.05.2001,KAMBUFATEM,KAMBUFATEM
9110010007,92.10.05.2002,KAMBUFATEM UTARA,KAMBUFATEM UTARA
9110011001,92.10.17.2007,ISNUM,ISNUM
9110011002,92.10.17.2005,ARUS,ARUS
9110011003,92.10.17.2006,KOFAIT,KOFAIT
9110011005,92.10.17.2001,FAITSIMAR,FAITSIMAR
9110011004,92.10.17.2003,FAIT NGGRE,FAIT NIGRE
9110020001,92.10.06.2005,KAMRO,KAMRO
9110020002,92.10.06.2011,SUMANIS,SUMANIS
9110020003,92.10.06.2007,KARSU,KARSU
9110020004,92.10.06.2003,SRIS,SRIS
9110020006,92.10.06.2001,AITINYO,AITINYO
9110020007,92.10.06.2010,KOROM,KOROM
9110020008,92.10.06.2008,TEHAK KECIL,TEHAK KECIL
9110020009,92.10.06.2009,SIRA AYA,SIRA AYA
9110020014,92.10.06.2014,SOWAI SAU,SOWAI SAU
9110020015,92.10.06.2013,IBASUF,IBASUF
9110020005,92.10.06.2002,EROH HE,IROHE
9110021002,92.10.22.2001,YAKSORO,YAKSORO
9110021003,92.10.22.2003,SIRA,SIRA
9110021004,92.10.22.2002,AWIT,AWIT
9110021005,92.10.22.2007,ITIGAH,ITIGAH
9110021006,92.10.22.2008,SIRA TEE,SIRA TEE
9110021007,92.10.22.2006,SABUN,SABUN
9110021008,92.10.22.2004,EWAY,EWAY
9110021001,92.10.22.2005,EROK WERO,EROKWERO
9110021009,92.10.22.2009,WRAIT TUU,WRAIT 'U'
9110030001,92.10.04.2004,SABAH,SABAH
9110030003,92.10.04.2006,FUOG,FUOG
9110030004,92.10.04.2003,IMSUN,IMSUN
9110030005,92.10.04.2001,KISOR,KISOR
9110030006,92.10.04.2002,SORY,SORRY
9110030007,92.10.04.2005,TASIMARA,TAHSIMARA
9110031001,92.10.14.2006,WOMBA,WOMBA
