kode_1961,nama_1961,kode_1971,nama_1971,kode_1980,nama_1980,kode_1990,nama_1990,kode_2000,nama_2000,kode_20102,nama_20102,kode_20111,nama_20111,kode_20112,nama_20112,kode_20121,nama_20121,kode_20122,nama_20122,kode_20131,nama_20131,kode_20132,nama_20132,kode_20141,nama_20141,kode_20142,nama_20142,kode_20151,nama_20151,kode_20152,nama_20152,kode_20161,nama_20161,kode_20162,nama_20162,kode_20171,nama_20171,kode_20172,nama_20172,kode_20181,nama_20181
2004,NGADA,1611,NGADA,1611,NGADA,5311,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA,5312,NGADA
2003,MANGGARAI,1612,MANGGARAI,1612,MANGGARAI,5312,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI,5313,MANGGARAI
2008,KUPANG,1603,KUPANG,1603,KUPANG,5303,KUPANG,5371,KOTA KUPANG,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO,5314,ROTE NDAO
2003,MANGGARAI,1612,MANGGARAI,1612,MANGGARAI,5312,MANGGARAI,5313,MANGGARAI,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT,5315,MANGGARAI BARAT
2002,SUMBA BARAT,1601,SUMBA BARAT,1601,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH,5316,SUMBA TENGAH
2002,SUMBA BARAT,1601,SUMBA BARAT,1601,SUMBA BARAT,5301,SUMBA BARAT,5301,SUMBA BARAT,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA,5317,SUMBA BARAT DAYA
2004,NGADA,1611,NGADA,1611,NGADA,5311,NGADA,5312,NGADA,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO,5318,NAGEKEO
2003,MANGGARAI,1612,MANGGARAI,1612,MANGGARAI,5312,MANGGARAI,5313,MANGGARAI,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR,5319,MANGGARAI TIMUR
2008,KUPANG,1603,KUPANG,1603,KUPANG,5303,KUPANG,5303,KUPANG,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA,5320,SABU RAIJUA
2011,BELU,1606,BELU,1606,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5306,BELU,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA,5321,MALAKA
2008,KUPANG,1603,KUPANG,1603,KUPANG,5303,KUPANG,5371,KOTA KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG,5371,KUPANG
1901,LOMBOK BARAT,1501,LOMBOK BARAT,1501,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT
1902,LOMBOK TENGAH,1502,LOMBOK TENGAH,1502,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH,5202,LOMBOK TENGAH
1903,LOMBOK TIMUR,1503,LOMBOK TIMUR,1503,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR,5203,LOMBOK TIMUR
1904,SUMBAWA,1504,SUMBAWA,1504,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA
1905,DOMPU,1505,DOMPU,1505,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU,5205,DOMPU
1906,BIMA,1506,BIMA,1506,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA,5206,BIMA
1904,SUMBAWA,1504,SUMBAWA,1504,SUMBAWA,5204,SUMBAWA,5204,SUMBAWA,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT,5207,SUMBAWA BARAT
1901,LOMBOK BARAT,1501,LOMBOK BARAT,1501,LOMBOK BARAT,5201,LOMBOK BARAT,5201,LOMBOK BARAT,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA,5208,LOMBOK UTARA
1901,LOMBOK BARAT,1501,LOMBOK BARAT,1501,LOMBOK BARAT,5201,LOMBOK BARAT,5271,KOTA MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM,5271,MATARAM
1906,BIMA,1506,BIMA,1506,BIMA,5206,BIMA,5206,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA,5272,BIMA
1802,DJEMBRANA,1401,DJEMBRANA,1401,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA,5101,JEMBRANA
1803,TABANAN,1402,TABANAN,1402,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN,5102,TABANAN
1804,BADUNG,1403,BADUNG,1403,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG,5103,BADUNG
1805,GIANJAR,1404,GIANJAR,1404,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR,5104,GIANYAR
1806,KLUNGKUNG,1405,KLUNGKUNG,1405,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG,5105,KLUNGKUNG
1807,BANGLI,1406,BANGLI,1406,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI,5106,BANGLI
1808,KARANGASEM,1407,KARANGASEM,1407,KARANG ASEM,5107,KARANGASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM,5107,KARANG ASEM
1801,BULELENG,1408,BULELENG,1408,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG,5108,BULELENG
1804,BADUNG,1403,BADUNG,1403,BADUNG,5103,BADUNG,5171,KOTA DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR,5171,DENPASAR
205,PANDEGLANG,1001,PANDEGLANG,1001,PANDEGLANG,3201,PANDEGLANG,3201,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG,3601,PANDEGLANG
207,LEBAK,1002,LEBAK,1002,LEBAK,3202,LEBAK,3202,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK,3602,LEBAK
211,TANGERANG,1019,TANGERANG,1019,TANGERANG,3219,TANGERANG,3219,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG,3603,TANGERANG
206,SERANG,1020,SERANG,1020,SERANG,3220,SERANG,3220,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG,3604,SERANG
211,TANGERANG,1019,TANGERANG,1019,TANGERANG,3219,TANGERANG,3275,KOTA TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG,3671,TANGERANG
206,SERANG,1020,SERANG,1020,SERANG,3220,SERANG,3278,KOTA CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON,3672,CILEGON
206,SERANG,1020,SERANG,1020,SERANG,3220,SERANG,3220,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG,3673,SERANG
211,TANGERANG,1019,TANGERANG,1019,TANGERANG,3219,TANGERANG,3219,TANGERANG,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN,3674,TANGERANG SELATAN
520,PATJITAN,1301,PATJITAN,1301,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN,3501,PACITAN
519,PONOROGO,1302,PONOROGO,1302,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO,3502,PONOROGO
525,TRENGGALOK,1303,TRENGGALEK,1303,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK,3503,TRENGGALEK
524,TULUNGAGUNG,1304,TULUNGAGUNG,1304,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG,3504,TULUNGAGUNG
523,BLITAR,1305,BLITAR,1305,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR,3505,BLITAR
521,KEDIRI,1306,KEDIRI,1306,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI,3506,KEDIRI
526,MALANG,1307,MALANG,1307,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG,3507,MALANG
529,LUMADJANG,1308,LUMADJANG,1308,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG,3508,LUMAJANG
532,DJEMBER,1309,DJEMBER,1309,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER,3509,JEMBER
533,BANJUWANGI,1310,BANJUWANGI,1310,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI,3510,BANYUWANGI
530,BONDOWOSO,1311,BONDOWOSO,1311,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO,3511,BONDOWOSO
531,PANARUKAN,1312,PANARUKAN,1312,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO,3512,SITUBONDO
528,PROBOLINGGO,1313,PROBOLINGGO,1313,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO,3513,PROBOLINGGO
527,PASURUAN,1314,PASURUAN,1314,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN,3514,PASURUAN
510,SIDOARJO,1315,SIDOARDJO,1315,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO,3515,SIDOARJO
511,MODJOKERTO,1316,MODJOKERTO,1316,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO,3516,MOJOKERTO
512,DJOMBANG,1317,DJOMBANG,1317,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG,3517,JOMBANG
522,NGANDJUK,1318,NGANDJUK,1318,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK,3518,NGANJUK
516,MADIUN,1319,MADIUN,1319,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN,3519,MADIUN
518,MAGETAN,1320,MAGETAN,1320,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN,3520,MAGETAN
517,NGAWI,1321,NGAWI,1321,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI,3521,NGAWI
513,BODJONEGORO,1322,BODJONEGORO,1322,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO,3522,BOJONEGORO
